red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
463.0000,580.0000,,397.0000,3001.0000,SC-24-Z-C,1696.0000,725.0000,0.232279781141620,0,298313,SC-24-Z-C-III
984.0000,966.0000,,695.0000,3289.0000,SC-24-Z-C,2837.0000,1545.0000,0.714936962935027,0,298294,SC-24-Z-C-III
646.0000,809.0000,,474.0000,3986.0000,SC-24-Z-C,2172.0000,981.0000,0.618404841775106,0,298203,SC-24-Z-C-III
429.5000,590.0000,,329.0000,3436.5000,SC-24-Z-C,1913.5000,813.0000,0.734420736448587,0,298181,SC-24-Z-C-III
655.0000,829.5000,,466.0000,3606.5000,SC-24-Z-C,2003.0000,993.5000,0.665831723026257,0,298177,SC-24-Z-C-III
397.0000,526.0000,,326.0000,2933.0000,SC-24-Z-C,1485.0000,560.0000,0.881127246219209,0,298187,SC-24-Z-C-III
411.5000,493.5000,,279.0000,3171.0000,SC-24-Z-C,1384.5000,543.0000,0.777330643140755,0,298314,SC-24-Z-C-III
603.0000,723.5000,,447.0000,4271.0000,SC-24-Z-C,2357.0000,1010.5000,0.963989879012624,0,298281,SC-24-Z-C-III
632.0000,781.0000,,443.0000,3423.0000,SC-24-Z-C,2350.5000,1089.0000,0.111447147038514,0,298173,SC-24-Z-C-III
436.0000,613.5000,,316.5000,3283.0000,SC-24-Z-C,1510.0000,590.5000,0.893960634830073,0,298228,SC-24-Z-C-III
669.0000,815.5000,,457.5000,3880.0000,SC-24-Z-C,2132.0000,994.0000,0.722660289450790,0,298256,SC-24-Z-C-III
422.0000,629.0000,,329.0000,3093.0000,SC-24-Z-C,1536.0000,604.0000,0.646685421275586,0,298217,SC-24-Z-C-III
699.0000,716.0000,,420.0000,3225.0000,SC-24-Z-C,2310.0000,1295.0000,0.931592811953065,0,298254,SC-24-Z-C-III
597.0000,655.0000,,353.0000,3126.0000,SC-24-Z-C,1984.0000,877.0000,0.654529144053888,0,298229,SC-24-Z-C-III
537.0000,708.0000,,426.0000,3821.0000,SC-24-Z-C,2395.0000,1028.0000,0.126830064704297,0,298158,SC-24-Z-C-III
810.0000,765.0000,,468.0000,2991.0000,SC-24-Z-C,2872.0000,1618.0000,0.915477648644770,0,298237,SC-24-Z-C-III
386.0000,497.0000,,327.0000,2897.0000,SC-24-Z-C,1429.0000,487.0000,0.529014954454186,0,298317,SC-24-Z-C-III
409.0000,544.0000,,315.0000,3038.0000,SC-24-Z-C,1619.0000,644.0000,0.787947462603117,0,298273,SC-24-Z-C-III
534.0000,616.0000,,398.0000,2607.0000,SC-24-Z-C,1687.0000,692.0000,0.922562799232838,0,298190,SC-24-Z-C-III
840.0000,872.0000,,491.0000,3239.0000,SC-24-Z-C,2689.0000,1483.0000,0.565426200196360,0,298308,SC-24-Z-C-III
680.0000,754.0000,,441.0000,3100.0000,SC-24-Z-C,2493.0000,1112.0000,0.062071688864081,0,298297,SC-24-Z-C-III
726.0000,718.0000,,468.0000,3280.0000,SC-24-Z-C,2712.0000,1754.0000,0.387445591345059,0,298201,SC-24-Z-C-III
572.5000,720.0000,,382.0000,2863.5000,SC-24-Z-C,1896.5000,842.5000,0.286383599136294,0,298180,SC-24-Z-C-III
625.5000,809.0000,,428.0000,3406.5000,SC-24-Z-C,2194.0000,936.0000,0.513246305630928,0,298312,SC-24-Z-C-III
676.5000,713.5000,,475.5000,3241.5000,SC-24-Z-C,2540.5000,1263.0000,0.829232110529083,0,298296,SC-24-Z-C-III
871.5000,891.5000,,585.0000,3265.0000,SC-24-Z-C,2502.5000,1416.0000,0.695722927987513,0,298258,SC-24-Z-C-III
786.0000,893.0000,,509.0000,3523.0000,SC-24-Z-C,2755.0000,1315.0000,0.079823905547317,0,298284,SC-24-Z-C-III
1213.0000,1117.0000,,762.0000,3114.0000,SC-24-Z-C,3893.0000,2789.0000,0.692337573917465,0,298163,SC-24-Z-C-III
1060.0000,945.0000,,664.0000,3303.0000,SC-24-Z-C,3388.0000,1749.0000,0.545829858386229,0,298341,SC-24-Z-C-III
1599.0000,1332.0000,,933.0000,3083.0000,SC-24-Z-C,3963.0000,2772.0000,0.622718553785275,0,298151,SC-24-Z-C-III
1201.0000,1089.5000,,748.0000,2810.0000,SC-24-Z-C,3790.0000,2526.0000,0.989308736306052,0,298211,SC-24-Z-C-III
775.0000,875.0000,,556.0000,2632.0000,SC-24-Z-C,2752.0000,1471.0000,0.374034006232191,0,298309,SC-24-Z-C-III
724.0000,966.0000,,610.0000,3840.0000,SC-24-Z-C,2560.0000,1167.0000,0.938784960001575,0,298226,SC-24-Z-C-III
840.0000,829.0000,,588.0000,2999.0000,SC-24-Z-C,3190.0000,1829.0000,0.516587842213196,0,298212,SC-24-Z-C-III
1008.0000,913.0000,,650.0000,3374.0000,SC-24-Z-C,3722.0000,2341.0000,0.606648430317188,0,298327,SC-24-Z-C-III
1147.0000,1051.0000,,705.0000,3041.0000,SC-24-Z-C,3670.0000,2304.0000,0.478099962983287,0,298251,SC-24-Z-C-III
1180.0000,1193.5000,,813.5000,3094.0000,SC-24-Z-C,2834.0000,1653.5000,0.204485554121795,0,298218,SC-24-Z-C-III
782.0000,916.0000,,569.0000,3223.5000,SC-24-Z-C,2714.5000,1282.5000,0.842879585224753,0,298336,SC-24-Z-C-III
872.5000,837.5000,,534.0000,3037.0000,SC-24-Z-C,2772.5000,1530.5000,0.314738183125782,0,298172,SC-24-Z-C-III
532.0000,769.0000,,403.5000,3227.5000,SC-24-Z-C,2183.0000,908.0000,0.335122350502857,0,298148,SC-24-Z-C-III
807.0000,810.0000,,498.0000,2952.5000,SC-24-Z-C,2768.0000,1441.5000,0.795566882141240,0,298332,SC-24-Z-C-III
765.0000,772.5000,,562.0000,2773.5000,SC-24-Z-C,2617.0000,1320.0000,0.938268140815166,0,298290,SC-24-Z-C-III
745.5000,835.5000,,527.0000,2785.5000,SC-24-Z-C,2836.5000,1602.0000,0.681608599696477,0,298179,SC-24-Z-C-III
812.0000,961.0000,,588.0000,3657.5000,SC-24-Z-C,2996.5000,1323.5000,0.972136936824357,0,298219,SC-24-Z-C-III
719.0000,782.0000,,522.0000,2542.0000,SC-24-Z-C,2747.0000,1125.5000,0.634726641041718,0,298338,SC-24-Z-C-III
625.0000,779.5000,,473.5000,4072.5000,SC-24-Z-C,2545.0000,1141.5000,0.491967274149257,0,298171,SC-24-Z-C-III
652.0000,721.0000,,457.0000,2859.0000,SC-24-Z-C,1925.0000,894.0000,0.366495036588144,0,298197,SC-24-Z-C-III
690.0000,822.0000,,559.0000,3092.0000,SC-24-Z-C,2732.0000,1303.0000,0.434788638701707,0,298147,SC-24-Z-C-III
477.0000,605.0000,,358.0000,3082.5000,SC-24-Z-C,1779.0000,785.0000,0.800757847007331,0,298205,SC-24-Z-C-III
800.5000,863.0000,,560.5000,3420.5000,SC-24-Z-C,2920.5000,1404.0000,0.604282373206767,0,298164,SC-24-Z-C-III
544.0000,724.5000,,438.5000,3760.0000,SC-24-Z-C,1879.0000,787.5000,0.556824605487705,0,298145,SC-24-Z-C-III
751.0000,845.5000,,543.5000,3049.5000,SC-24-Z-C,2759.0000,1502.0000,0.670169386585745,0,298343,SC-24-Z-C-III
643.5000,793.0000,,463.0000,4071.5000,SC-24-Z-C,2498.0000,1104.5000,0.727293313178371,0,298324,SC-24-Z-C-III
870.0000,951.0000,,643.0000,3592.0000,SC-24-Z-C,3033.0000,1671.0000,0.089130862989797,0,298252,SC-24-Z-C-III
614.0000,861.0000,,522.0000,3728.0000,SC-24-Z-C,2357.0000,1059.0000,0.824519586886991,0,298202,SC-24-Z-C-III
787.0000,892.0000,,575.0000,3427.5000,SC-24-Z-C,2526.5000,1324.0000,0.649135527393617,0,298170,SC-24-Z-C-III
728.0000,708.0000,,445.0000,2633.0000,SC-24-Z-C,2532.0000,1488.0000,0.547446231994248,0,298295,SC-24-Z-C-III
692.0000,786.0000,,524.0000,2868.0000,SC-24-Z-C,2502.0000,1313.0000,0.712140897373538,0,298335,SC-24-Z-C-III
570.0000,704.0000,,424.0000,2311.0000,SC-24-Z-C,2228.0000,1038.0000,0.506259895722054,0,298193,SC-24-Z-C-III
1148.0000,966.0000,,599.5000,3023.0000,SC-24-Z-C,3330.0000,2048.5000,0.894228092077839,0,298196,SC-24-Z-C-III
671.5000,761.5000,,485.0000,2951.0000,SC-24-Z-C,2694.0000,1403.0000,0.959584780169380,0,298292,SC-24-Z-C-III
